timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,250,250,0,0,0
10,13830,13934,227,233,0,0,0
20,15006,15201,315,299,0,0,0
30,10821,11148,395,393,0,0,0
40,7949,8069,457,461,0,0,0
50,6300,4729,453,474,0,0,0
60,5731,4580,490,528,0,0,0
70,4696,3962,498,512,0,0,0
80,4211,4312,525,495,0,0,0
90,4043,4497,494,501,0,0,0
100,4536,4563,518,503,0,0,0
110,3828,4369,523,508,0,0,0
120,3734,4514,501,493,0,0,0
130,4449,4492,518,498,0,0,0
140,4154,4417,520,526,0,0,0
150,4296,3884,514,524,0,0,0
160,4409,4174,502,486,0,0,0
170,4539,5301,493,486,0,0,0
180,4411,4791,521,510,0,0,0
190,4039,4069,499,510,0,0,0
200,4586,4344,517,524,0,0,0
210,4130,4253,497,493,2,0,23
220,4624,4734,497,495,1,0,34
230,4428,4683,502,488,0,0,49
240,4478,5524,477,482,1,2,72
250,5972,5170,474,479,0,3,92
260,5511,5529,458,438,3,2,125
270,6313,7218,446,408,4,5,183
280,6745,8249,406,408,3,7,260
290,9023,8323,384,377,7,9,330
300,10512,9918,336,352,5,9,427
310,12452,11590,277,294,6,11,496
320,15837,14463,203,245,13,9,552
330,20304,17964,147,178,9,7,545
340,22918,21610,125,129,7,4,438
350,23865,23831,87,109,6,2,333
360,26265,24113,87,116,1,1,222
370,25364,23587,94,127,0,0,149
380,24727,22864,114,149,3,1,132
390,23667,21130,133,171,1,3,105
400,21857,19449,176,222,0,0,89
410,19454,16176,210,262,1,1,117
420,17304,14299,241,322,4,0,111
430,15305,11583,297,367,0,1,131
440,12730,9556,332,378,4,5,152
450,11339,8980,331,401,7,1,187
460,11971,8098,363,383,1,4,270
470,10180,9518,351,383,7,4,347
480,10919,10364,322,319,5,6,408
490,12659,13806,285,290,9,7,474
500,15528,14803,212,226,10,7,537
510,19751,18705,148,163,5,5,496
520,22648,22529,111,114,10,4,437
530,24942,24330,98,100,2,3,294
540,25523,25306,81,98,3,0,190
550,26073,24672,97,117,2,0,131
560,24837,22887,106,149,4,1,98
570,23881,20712,140,173,0,2,87
580,21301,19646,177,191,1,4,92
590,18662,18475,211,222,1,1,92
600,17308,16727,263,277,1,3,114
610,14252,13576,352,319,1,1,128
620,9898,11843,388,345,2,1,184
630,8602,10943,383,353,7,4,242
640,9828,10413,343,360,5,7,299
650,11115,10260,325,363,12,5,378
660,12742,10513,255,344,12,7,447
670,16742,12632,193,276,5,14,544
680,20196,16544,154,198,6,4,563
690,23043,20244,121,137,5,11,503
700,24788,23501,91,102,3,6,386
710,25650,25162,65,88,1,2,257
720,26909,25434,76,100,2,2,185
730,26088,25245,85,82,1,0,120
740,25676,25720,86,98,2,1,120
750,25359,24893,116,105,1,0,94
760,23103,23887,125,137,1,1,62
770,22252,21757,160,186,1,1,53
780,20059,18223,202,232,1,3,57
790,16925,15539,281,300,1,1,63
800,13129,11974,332,345,1,1,72
810,10395,10292,411,402,1,3,98
820,7678,8183,422,430,5,2,130
830,6888,6767,437,425,3,4,171
840,7468,7566,407,427,12,4,214
850,8252,7256,405,418,7,3,274
860,8511,8430,386,388,9,10,351
870,10295,9722,319,336,7,7,479
880,12982,12987,265,255,10,11,546
890,16524,16535,240,202,7,11,555
900,18438,19940,154,150,10,11,531
910,22364,22917,132,109,4,6,441
920,23873,25126,101,85,2,3,318
930,25412,26040,104,76,4,3,211
940,24475,26417,100,73,2,1,148
950,24436,26088,125,89,2,1,82
960,22387,25010,160,119,1,0,63
970,20028,22914,192,142,2,0,50
980,18340,21087,241,179,1,0,46
990,14717,18595,323,245,2,1,42
1000,10569,14917,414,316,1,0,37
