timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,100000,100000,10,10,0,0,0
3,99930,99930,15,16,0,0,0
6,99895,99888,24,26,0,0,0
9,99832,99818,41,35,0,0,0
12,99713,99755,63,56,0,0,0
15,99559,99608,95,87,0,0,0
18,99335,99395,138,127,0,0,0
21,99042,99111,210,194,0,0,0
24,98534,98654,319,288,0,0,0
27,97783,98008,461,442,0,0,0
30,96828,96958,692,664,0,0,0
33,95264,95460,1041,1007,0,0,0
36,92939,93150,1584,1500,0,0,0
39,89416,89958,2355,2244,0,0,0
42,84660,85291,3484,3349,0,0,0
45,77976,79038,5190,4963,0,0,0
48,69125,69878,7630,7335,0,0,0
51,57730,58809,11143,10608,0,0,0
54,43653,45663,15821,15182,0,0,0
57,30329,32427,21483,20722,0,0,0
60,19217,20604,27332,26754,0,0,0
63,11717,13047,32696,32060,0,0,0
66,7587,8267,36432,36050,0,0,0
69,5631,5787,38337,38182,0,0,0
72,4586,5068,39195,39247,0,0,0
75,4493,4362,39374,39436,0,0,0
78,4408,4446,39096,39121,0,0,0
81,4292,4691,38751,38785,0,0,0
84,4550,4689,38704,38528,0,0,0
87,4665,4490,38262,38223,0,0,0
90,4688,4539,38076,37974,0,0,0
93,4867,4961,37754,37741,0,0,0
96,4895,4845,37710,37846,0,0,0
99,4998,5002,37631,37733,0,0,0
