timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,160,160,10,10,0,0,0
1,110,110,10,10,0,0,0
2,120,115,16,16,0,0,0
3,90,90,16,16,0,0,0
4,85,95,23,23,2,2,4
5,70,85,20,22,3,1,4
6,75,70,37,30,2,2,10
7,30,45,33,25,5,5,10
8,60,65,49,38,3,5,19
9,30,55,40,31,11,7,19
10,40,55,43,36,13,4,34
11,45,30,33,27,12,19,34
12,35,70,27,26,17,12,65
13,50,70,13,15,24,23,65
14,100,105,14,17,10,12,87
15,90,80,5,5,12,17,87
16,135,135,2,2,5,5,83
17,150,150,0,0,2,2,83
