timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,160,160,10,10,0,0,0
1,115,115,10,10,0,0,0
2,110,120,18,17,0,0,0
3,80,85,18,17,0,0,0
4,95,85,27,26,2,2,4
5,55,60,24,25,3,1,4
6,65,60,40,37,1,3,8
7,35,40,37,34,4,3,8
8,35,45,43,54,5,3,18
9,30,25,38,45,7,10,18
10,45,20,52,53,7,11,40
11,10,25,42,44,20,20,40
12,30,20,46,49,18,20,73
13,15,15,33,34,31,34,73
14,50,45,25,26,29,24,131
15,60,65,13,14,25,26,131
16,95,95,8,8,13,14,127
17,120,125,1,2,8,8,127
18,155,150,0,0,1,2,75
