timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,250,250,0,0,0
10,13633,8092,236,161,0,0,0
20,14919,14206,314,169,0,0,0
30,11052,13708,397,206,0,0,0
40,7927,11204,416,221,0,0,0
50,6811,10972,473,240,0,0,0
60,5484,9360,500,244,0,0,0
70,4754,9014,499,243,0,0,0
80,4639,9009,513,241,0,0,0
90,4247,9110,499,242,0,0,0
100,4379,9307,485,267,0,0,0
110,4836,7329,505,258,0,0,0
120,4180,8102,512,261,0,0,0
130,4342,8356,505,262,0,0,0
140,5020,7832,487,257,0,0,0
150,4786,8403,510,254,0,0,0
160,4052,7968,523,269,0,0,0
170,4008,7427,509,267,0,0,0
180,4482,7882,504,247,0,0,0
190,4533,8706,497,254,0,0,0
200,4663,8470,502,258,0,0,0
210,4445,8071,500,252,1,2,27
220,4831,9081,475,258,1,2,22
230,4929,8641,497,234,1,1,24
240,4709,9469,499,238,4,0,16
250,4935,9451,492,244,1,0,15
260,4750,9001,484,245,2,1,18
270,5281,9135,485,251,3,0,17
280,4958,9109,503,247,0,0,14
290,4473,9477,492,244,1,1,21
300,4966,9635,487,248,0,0,20
310,5410,9378,487,240,1,0,18
320,5198,9647,480,232,2,0,16
330,4867,9571,473,252,0,0,22
340,5662,8376,493,244,2,0,36
350,5622,9313,462,242,1,3,39
360,5966,9245,458,240,1,3,39
370,5923,8897,473,236,2,2,32
380,5338,9580,483,230,3,2,30
390,5255,10376,485,236,2,0,29
400,4833,9906,484,227,2,0,34
410,4579,9619,497,242,2,1,26
420,4679,10069,485,256,3,1,18
430,4888,7875,503,260,0,0,17
440,4896,8211,481,242,1,0,13
450,4492,9207,499,255,1,1,10
460,4519,8629,512,237,0,0,11
470,4679,9585,487,240,0,0,7
480,4657,9175,494,253,0,0,3
490,4960,8821,496,256,0,1,10
500,4284,8429,501,256,0,0,12
510,4659,8466,498,249,0,0,12
520,4873,8668,489,253,2,2,13
530,5208,8520,466,255,0,1,15
540,5393,8390,471,254,1,0,12
550,5643,8543,494,258,1,0,17
560,4726,9128,484,257,1,0,12
570,5017,8630,499,246,1,1,9
580,4130,8771,503,240,1,0,12
590,5158,9082,502,256,1,1,15
600,4254,8282,495,254,4,0,19
610,4568,8760,515,238,0,0,17
620,4369,9288,474,247,0,2,18
630,5269,8726,498,242,1,0,17
640,4728,9111,465,267,3,0,16
650,5631,7579,488,256,1,1,21
660,4829,8842,494,239,1,0,26
670,4990,9260,499,243,1,0,18
680,4365,8995,486,244,0,0,9
690,4703,9090,515,248,0,0,9
700,4271,8858,499,278,0,0,6
710,4527,6891,476,244,0,0,6
720,5327,8605,512,259,0,0,2
730,4899,8105,517,265,0,0,4
740,4541,8267,474,245,0,0,3
750,5905,8782,472,258,0,0,3
760,5729,8216,477,259,0,0,4
770,5078,8492,493,255,1,0,5
780,4943,8818,532,247,0,2,3
790,3942,8665,489,251,0,0,1
800,5065,9044,496,246,1,0,3
810,4389,9068,482,253,0,0,3
820,4680,8593,517,238,1,0,2
830,3785,9508,519,252,0,0,1
840,3835,8521,498,259,0,0,1
850,4202,7988,503,264,0,0,1
860,4357,8191,513,245,0,1,2
870,4220,8703,501,242,0,0,0
880,4127,8893,537,261,0,0,0
890,4094,7519,493,264,0,0,0
900,4625,7603,510,271,0,0,0
910,4251,7534,513,255,0,0,0
920,4032,8568,501,255,0,0,0
930,4168,8094,515,275,0,0,0
940,4237,8059,500,257,0,0,0
950,4694,8627,490,243,0,0,0
960,4577,9062,518,240,0,0,0
970,4199,9286,507,246,0,0,0
980,4452,8863,513,269,0,0,0
990,4262,8099,478,259,0,0,0
1000,5079,7946,514,249,0,0,0
