timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,6250,6250,1000,1000,0,0,0
3,2818,2830,1446,1476,0,0,0
6,1850,1894,2103,2102,0,0,0
9,1026,998,2899,2936,0,0,0
12,444,456,3679,3684,0,0,0
15,156,188,4281,4259,0,0,0
18,64,124,4609,4578,0,0,0
21,62,84,4718,4638,0,0,0
24,48,116,4713,4618,0,0,0
27,48,72,4583,4576,0,0,0
30,72,72,4527,4507,0,0,0
33,62,82,4429,4445,0,0,0
36,58,108,4424,4421,0,0,0
39,74,40,4426,4445,0,0,0
42,100,88,4453,4461,0,0,0
45,84,120,4399,4447,0,0,0
48,118,84,4412,4418,0,0,0
51,84,82,4323,4358,0,0,0
54,82,80,4401,4377,0,0,0
57,60,68,4335,4356,0,0,0
60,130,92,4394,4418,0,0,0
63,74,70,4402,4429,0,0,0
66,88,76,4373,4390,0,0,0
69,66,72,4385,4375,0,0,0
72,96,102,4385,4380,0,0,0
75,58,102,4370,4367,0,0,0
78,102,120,4424,4349,0,0,0
81,72,82,4428,4409,0,0,0
84,84,102,4402,4388,0,0,0
87,88,70,4402,4420,0,0,0
90,116,96,4400,4394,0,0,0
93,102,88,4360,4362,0,0,0
96,64,74,4365,4318,0,0,0
99,58,76,4362,4340,0,0,0
