timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,25,25,0,0,0
10,29404,29895,23,25,0,0,0
20,29567,29996,33,42,0,0,0
30,28741,29124,53,55,0,0,0
40,27345,28526,76,78,0,0,0
50,25535,27317,115,117,0,0,0
60,22492,25373,148,153,0,0,0
70,20361,23672,194,227,0,0,0
80,17461,20088,272,286,0,0,0
90,12776,17179,372,409,0,0,0
100,8657,12211,426,545,0,0,0
110,6641,8087,471,665,0,0,0
120,5233,5330,509,717,0,0,0
130,4389,4321,511,786,0,0,0
140,3872,3370,511,770,0,0,0
150,4682,3352,509,772,0,0,0
160,4394,3437,508,791,0,0,0
170,4624,2613,499,787,0,0,0
180,4922,3073,468,797,0,0,0
190,5286,2826,514,757,0,0,0
200,4316,3487,492,760,0,0,0
210,5108,3595,492,761,1,2,35
220,5023,3545,513,731,1,5,65
230,5141,3972,434,699,5,3,116
240,7714,5117,387,682,5,15,192
250,10758,6173,308,595,7,16,306
260,15148,10331,218,385,16,19,482
270,21334,19579,100,180,9,14,541
280,25955,26511,55,55,2,3,318
290,28667,29421,25,25,3,5,112
300,29632,30253,34,21,1,2,26
310,28797,30137,47,28,0,0,5
320,27966,29951,61,33,0,0,4
330,26857,29700,82,54,0,0,1
340,25216,28550,105,76,0,0,0
350,23531,27412,160,106,0,0,0
360,19362,25991,218,152,0,0,0
370,15979,23580,307,206,0,0,0
380,11435,20931,403,313,0,0,0
390,7545,16075,448,409,0,0,0
400,5800,12223,451,541,0,0,0
410,5924,8188,506,641,0,0,0
420,4613,5286,510,751,0,0,0
430,4583,3574,507,802,0,0,0
440,3895,2824,501,771,0,0,0
450,4851,3558,491,758,0,0,0
460,4901,3265,507,793,0,0,0
470,4468,2858,505,767,0,0,0
480,4638,3395,502,791,0,0,0
490,4501,3101,483,780,0,0,0
500,5173,3240,508,765,0,0,0
510,4319,2674,509,792,0,0,0
520,4403,2699,510,813,0,0,0
530,4549,2635,492,781,0,0,0
540,4984,3141,510,760,0,0,0
550,4084,3664,500,797,0,0,0
560,4536,3180,523,773,0,0,0
570,4161,3089,493,782,0,0,0
580,4692,3011,494,762,0,0,0
590,4646,3004,510,771,0,0,0
600,4176,3050,506,795,0,0,0
610,4763,2789,525,775,0,0,0
620,3671,2966,493,798,0,0,0
630,4823,2635,482,790,0,0,0
640,4576,2722,513,775,0,0,0
650,3939,2994,519,784,0,0,0
660,4323,3028,487,791,0,0,0
670,4504,3235,527,779,0,0,0
680,4492,2948,479,797,0,0,0
690,5461,2759,488,774,0,0,0
700,5025,3448,494,752,0,0,0
710,4315,3276,482,778,0,0,0
720,5120,2949,521,796,0,0,0
730,3912,3064,511,793,0,0,0
740,4063,2860,520,800,0,0,0
750,4106,2784,486,746,0,0,0
760,4940,3548,525,781,0,0,0
770,4245,3090,495,799,0,0,0
780,4757,3002,489,784,0,0,0
790,5039,3056,500,764,0,0,0
800,4264,3612,516,745,0,0,0
810,4663,3564,485,769,0,0,0
820,4788,3287,503,777,0,0,0
830,4572,3005,484,793,0,0,0
840,4677,3079,531,792,0,0,0
850,3805,2967,511,795,0,0,0
860,4149,3053,507,748,0,0,0
870,4494,3422,495,782,0,0,0
880,4791,2821,515,758,0,0,0
890,4481,3326,490,782,0,0,0
900,4457,3101,511,786,0,0,0
910,4228,3015,524,796,0,0,0
920,4023,3031,507,781,0,0,0
930,4530,2723,475,759,0,0,0
940,4915,3576,504,797,0,0,0
950,4468,3050,505,759,0,0,0
960,4279,3184,519,777,0,0,0
970,4150,3268,493,785,0,0,0
980,4794,2850,495,791,0,0,0
990,4370,2998,502,775,0,0,0
1000,4513,3215,540,814,0,0,0
