timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,250,250,0,0,0
10,13798,13656,239,232,0,0,0
20,14412,14925,302,324,0,0,0
30,10496,10379,395,392,0,0,0
40,7257,7619,468,460,0,0,0
50,5336,5485,481,468,0,0,0
60,4927,5000,502,514,0,0,0
70,4631,3806,502,533,0,0,0
80,4637,3890,514,515,0,0,0
90,4234,4175,511,499,0,0,0
100,4536,4995,508,487,0,0,0
110,4459,5213,495,492,0,0,0
120,4590,4669,492,496,0,0,0
130,4928,4404,496,509,0,0,0
140,4618,4209,491,484,0,0,0
150,4748,4328,529,528,0,0,0
160,3843,3914,516,512,0,0,0
170,4293,4305,484,495,0,0,0
180,4972,4487,493,509,0,0,0
190,5014,4264,505,525,0,0,0
200,4162,4139,504,498,0,0,0
210,4376,4379,519,511,1,1,18
220,4368,4582,486,491,2,1,25
230,5026,4551,479,468,2,0,41
240,5114,5703,490,475,0,1,50
250,5144,5420,482,472,5,3,60
260,4829,5603,478,475,2,2,63
270,5047,5273,475,489,4,2,63
280,5465,4899,499,465,3,8,61
290,5270,5868,472,466,1,1,66
300,5499,5575,437,456,4,4,67
310,6599,5791,454,442,0,8,81
320,6311,6188,449,479,1,5,68
330,6523,5408,443,477,4,1,77
340,6477,5413,447,454,1,2,85
350,6724,6595,431,451,4,4,94
360,7026,6347,442,441,2,9,108
370,6542,6550,436,430,6,1,121
380,6787,6916,433,432,3,1,123
390,7049,7052,432,397,2,7,125
400,6800,8663,428,402,4,8,137
410,7175,8422,432,411,4,4,104
420,7130,8090,431,420,7,3,112
430,7066,7807,434,391,1,3,116
440,7211,8902,429,393,5,6,131
450,6794,8617,399,393,9,5,131
460,8367,9205,424,382,2,4,135
470,7343,8931,409,381,2,7,128
480,7799,9396,405,363,9,6,136
490,7988,10118,391,379,4,4,126
500,8340,8851,412,401,5,7,111
510,8134,7759,396,402,4,3,104
520,7966,7895,422,424,5,3,89
530,6927,6806,419,441,5,1,97
540,7950,6593,434,440,9,5,128
550,7178,6875,397,431,7,3,143
560,8551,7519,379,413,6,5,144
570,9380,8106,389,392,8,4,155
580,9162,8987,358,405,12,6,145
590,10043,7968,347,403,4,4,141
600,10500,8388,362,383,4,8,168
610,9761,9309,353,362,6,8,167
620,9937,10233,374,351,5,8,154
630,9119,10491,387,374,4,4,154
640,8628,9764,411,348,4,4,136
650,7888,10563,395,350,5,3,133
660,8275,9946,416,376,3,3,122
670,7832,8913,430,387,5,6,142
680,7506,8928,387,403,1,5,124
690,8427,7873,405,404,6,9,122
700,8527,8108,399,413,5,4,131
710,7737,7625,410,406,8,10,122
720,7667,7564,412,402,5,5,124
730,7947,8151,415,408,4,10,141
740,7972,8366,422,380,6,8,157
750,7731,9328,398,384,7,7,160
760,9094,8989,403,383,3,3,142
770,8417,9078,396,399,3,5,129
780,8516,8176,414,378,3,6,117
790,7952,9094,405,382,4,5,148
800,7701,9279,390,362,7,6,163
810,9218,9701,394,399,6,2,142
820,8484,7876,404,436,5,5,140
830,8542,6824,398,390,4,4,134
840,8141,8559,393,384,7,6,127
850,8887,9497,375,383,10,2,140
860,9511,8960,393,393,9,5,131
870,8457,8553,395,400,11,4,120
880,8332,8027,388,390,6,8,134
890,8765,8601,394,404,2,5,145
900,8301,8143,395,395,5,4,129
910,8554,8466,419,414,5,5,111
920,7519,7718,424,419,3,5,140
930,7296,7759,413,405,12,6,135
940,8055,8494,398,385,9,2,130
950,8426,8887,393,397,4,5,139
960,7860,8191,419,444,4,6,93
970,7266,6550,433,427,2,5,89
980,7337,7457,419,410,3,5,103
990,7449,8061,440,417,8,3,103
1000,7325,7132,398,415,5,3,117
