timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,25,25,0,0,0
10,29370,27567,27,25,0,0,0
20,29191,27468,39,36,0,0,0
30,28241,26103,64,50,0,0,0
40,26669,24105,90,68,0,0,0
50,24658,22366,113,84,0,0,0
60,23035,19934,155,107,0,0,0
70,20112,17375,211,146,0,0,0
80,16243,14271,303,161,0,0,0
90,11413,13709,377,164,0,0,0
100,8202,12274,467,186,0,0,0
110,5280,11026,502,180,0,0,0
120,4587,11935,476,187,0,0,0
130,5297,11101,506,193,0,0,0
140,4499,10702,502,204,0,0,0
150,4515,9788,500,214,0,0,0
160,4754,9208,477,200,0,0,0
170,5345,9996,507,216,0,0,0
180,4630,9340,501,198,0,0,0
190,4535,10183,487,201,0,0,0
200,4766,9841,506,192,0,0,0
210,4560,10793,499,178,3,1,36
220,4619,12080,461,167,3,2,55
230,6124,12910,450,172,2,2,87
240,6996,13304,431,141,6,2,127
250,7795,15965,370,113,5,4,160
260,10698,19244,346,96,10,1,171
270,11982,20996,273,69,11,1,172
280,15318,22989,256,60,10,2,149
290,16159,23817,208,53,7,2,124
300,18539,24641,192,46,8,3,117
310,19054,25618,192,37,5,1,66
320,18572,26343,222,38,5,0,55
330,16334,25964,261,54,2,1,37
340,13962,24245,313,60,1,4,44
350,11319,23074,354,81,2,1,44
360,10296,21004,397,85,5,0,52
370,8882,20982,391,94,8,0,56
380,8777,19166,397,95,5,2,82
390,8961,20171,379,91,8,2,97
400,9359,20602,385,86,4,2,103
410,9536,21004,357,82,10,3,108
420,10571,21663,318,73,9,2,140
430,12624,21892,283,74,12,2,132
440,14291,22954,270,54,8,3,130
450,14618,25170,258,48,8,1,103
460,14939,25190,276,45,6,0,72
470,14295,25052,311,47,5,1,64
480,11798,25265,311,52,4,0,70
490,12366,24389,323,53,7,1,78
500,12165,24406,327,66,4,2,70
510,11270,23299,347,67,6,1,73
520,10672,22895,357,74,5,2,80
530,9674,22451,389,84,7,5,89
540,8859,20684,380,82,8,1,88
550,9751,21643,348,82,3,1,103
560,10645,21493,339,80,4,2,99
570,11022,21752,338,89,2,2,90
580,11021,20682,341,83,8,1,102
590,10921,21440,341,77,8,4,112
600,11925,21850,296,74,8,2,136
610,14023,22940,273,59,6,2,146
620,14617,24714,250,44,7,2,112
630,16591,25922,247,45,3,1,112
640,16150,25755,238,41,7,2,97
650,16285,25928,259,49,3,0,75
660,15272,24534,253,50,3,1,71
670,15041,24843,282,64,2,0,55
680,13483,23429,307,67,4,0,61
690,12573,21926,330,86,1,0,61
700,10884,20253,373,94,2,1,62
710,8713,19774,405,104,7,2,61
720,8103,18869,414,114,5,0,71
730,8022,17545,403,116,8,2,95
740,8565,17862,376,112,9,1,111
750,9552,18225,370,119,3,2,121
760,10858,17944,298,114,10,0,156
770,14161,18325,257,103,6,2,152
780,16517,20160,231,77,2,6,163
790,17795,22715,200,57,6,3,141
800,19571,24125,150,48,5,4,111
810,21402,25722,149,50,2,0,66
820,21184,24642,167,50,1,0,45
830,19721,24547,206,68,3,2,32
840,17359,22165,256,76,1,0,18
850,14125,21543,319,99,1,0,14
860,10688,18933,398,117,0,1,24
870,7763,17060,476,126,2,2,37
880,5517,15579,448,146,9,1,49
890,6757,14416,419,161,3,1,67
900,7079,12700,420,165,1,3,82
910,8100,14616,408,127,5,0,117
920,8928,17221,356,107,6,4,145
930,10337,19582,337,88,13,2,160
940,12356,21102,291,83,4,4,153
950,14087,22085,271,73,5,1,148
960,14931,23154,261,50,7,3,134
970,15185,25186,251,60,7,2,114
980,15718,24365,263,56,5,0,74
990,14375,23981,276,57,2,1,53
1000,13524,24056,326,65,7,0,61
