timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,250,250,0,0,0
10,14080,13738,228,297,0,0,0
20,15134,11715,299,916,0,0,0
30,11925,653,373,269,0,0,0
40,8516,12952,447,726,0,0,0
50,6137,1642,475,430,0,0,0
60,5211,6720,486,630,0,0,0
70,4600,2667,519,554,0,0,0
80,3517,3580,514,636,0,0,0
90,4081,2076,523,590,0,0,0
100,4147,2527,521,598,0,0,0
110,3973,3211,505,509,0,0,0
120,4383,4390,498,659,0,0,0
130,4507,1922,496,563,0,0,0
140,4696,3639,491,486,0,0,0
150,4605,4821,505,679,0,0,0
160,4338,2432,493,538,0,0,0
170,4858,4016,509,643,0,0,0
180,4524,2002,503,471,0,0,0
190,4692,5101,512,742,0,0,0
200,4259,1138,503,431,0,0,0
210,4646,6639,504,640,2,2,19
220,4967,2721,486,566,2,0,18
230,5010,3242,466,545,0,1,24
240,5201,3715,518,628,0,0,28
250,4251,3043,512,552,1,2,42
260,4778,3442,449,636,5,2,44
270,6011,3087,451,564,4,0,55
280,6351,3336,463,586,2,1,52
290,6170,3606,458,591,4,4,62
300,6058,2569,445,556,5,3,72
310,6893,3477,467,565,1,5,86
320,5886,3891,436,559,6,3,95
330,6615,3760,458,588,3,6,94
340,6431,3681,450,551,3,5,100
350,7054,4195,414,580,5,4,107
360,7935,3439,423,527,3,8,126
370,7486,4282,430,581,4,7,126
380,7405,3502,398,603,4,5,156
390,8934,3368,391,543,4,3,171
400,9621,4182,355,486,5,10,185
410,10447,5585,338,658,6,15,194
420,10937,2706,329,469,7,7,213
430,11834,6180,304,616,5,9,208
440,12977,3230,302,506,8,7,196
450,12755,5539,315,584,2,9,185
460,11957,3289,313,537,9,13,175
470,12627,4370,291,535,4,7,174
480,14032,4804,304,571,6,8,163
490,12934,4338,284,554,7,5,190
500,13683,4380,291,524,5,7,180
510,13130,4721,304,591,3,4,174
520,12938,3548,321,509,4,14,173
530,11818,5805,325,515,10,6,167
540,11447,5420,338,628,7,13,160
550,11078,3357,334,476,4,9,178
560,11486,6489,320,656,8,8,159
570,11843,2562,323,461,7,6,190
580,11943,6216,323,650,3,7,189
590,11502,4014,332,395,4,10,193
600,11611,8998,340,716,9,5,178
610,11268,1667,336,433,5,4,182
620,11380,8046,325,479,7,6,168
630,11831,5775,341,669,4,9,164
640,11266,2298,337,458,4,6,175
650,11119,6748,334,556,5,9,162
660,11882,3882,321,559,4,7,157
670,11735,4023,322,581,7,8,149
680,11513,3368,346,522,7,14,167
690,10678,5125,335,551,4,4,150
700,10764,4195,354,620,3,7,143
710,9843,3231,365,537,9,7,155
720,9620,4225,382,527,6,4,151
730,9155,4911,379,608,5,9,169
740,9160,3509,384,497,5,8,215
750,9156,5737,361,620,9,8,199
760,10240,2709,341,449,7,9,209
770,11036,7383,346,553,6,6,205
780,11296,3695,346,601,7,11,225
790,11504,3413,298,469,11,10,258
800,13552,7198,292,657,2,10,230
810,12981,2452,284,438,4,11,227
820,13812,7329,303,580,5,11,191
830,12792,4020,311,526,4,14,202
840,13152,4870,289,501,5,14,227
850,14008,5969,291,522,3,16,216
860,13523,4711,273,570,9,7,210
870,14265,4530,283,533,4,8,203
880,14355,4931,285,568,6,7,187
890,13981,4029,281,532,4,13,198
900,14127,5817,279,534,4,10,211
910,13580,5055,308,467,6,9,194
920,12201,6011,309,733,8,5,166
930,12698,1935,305,391,6,8,199
940,13221,8889,302,614,5,7,170
950,12361,4280,331,486,7,11,175
960,10772,6407,346,555,3,6,179
970,10949,4166,354,575,4,9,197
980,10560,4059,363,564,1,16,193
990,9427,4767,343,466,9,15,203
1000,11419,6462,348,610,7,13,216
