timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,250,250,0,0,0
10,13558,13994,237,220,0,0,0
20,14725,15658,318,284,0,0,0
30,10685,12051,403,410,0,0,0
40,6974,7315,468,440,0,0,0
50,5487,5981,486,468,0,0,0
60,4894,5217,476,517,0,0,0
70,5188,4014,496,505,0,0,0
80,5139,4213,496,531,0,0,0
90,4431,3891,511,526,0,0,0
100,4135,4045,510,500,0,0,0
110,4199,4364,478,534,0,0,0
120,4938,3778,487,493,0,0,0
130,4822,4869,528,499,0,0,0
140,3981,4765,529,494,0,0,0
150,3521,4544,522,508,0,0,0
160,3842,3757,507,525,0,0,0
170,4517,4253,509,507,0,0,0
180,4276,4365,507,489,0,0,0
190,4343,4601,501,520,0,0,0
200,4846,4262,493,505,0,0,0
210,5382,5047,465,475,4,4,23
220,5906,5544,472,456,3,4,21
230,5118,6477,489,430,0,6,14
240,4866,7127,491,434,1,2,13
250,4719,6969,492,453,0,3,12
260,4895,5873,499,465,1,3,12
270,4895,5701,502,462,2,1,14
280,4401,5784,512,460,0,3,14
290,4200,5691,504,468,0,1,16
300,4988,5626,464,447,1,1,15
310,5164,6236,500,476,2,4,16
320,4830,5729,500,492,1,2,9
330,4942,5002,509,466,0,2,6
340,4399,5048,490,495,0,1,5
350,4946,4417,469,482,0,1,4
360,4970,5009,499,515,0,0,5
370,5101,4062,490,501,0,0,6
380,4973,4254,510,488,1,0,5
390,4162,5417,500,481,0,0,4
400,4153,5875,505,479,0,1,5
410,5029,4641,463,478,0,1,7
420,5231,5134,503,498,0,1,6
430,4250,4643,523,485,0,1,6
440,4218,4951,519,500,0,0,7
450,4717,4612,470,501,0,2,6
460,4953,4739,510,485,0,0,6
470,4534,5176,515,481,0,2,11
480,3729,5622,499,472,0,0,7
490,4524,4923,505,469,0,2,9
500,4296,5466,486,513,1,1,5
510,4784,4075,494,507,0,0,6
520,4693,4642,501,480,0,1,8
530,4049,5341,514,483,0,4,9
540,4311,5407,489,466,3,2,17
550,5132,5592,492,446,0,6,11
560,4508,6162,497,457,2,0,16
570,4659,6445,496,474,0,1,13
580,4484,5778,492,460,0,3,8
590,4618,5879,518,472,0,2,10
600,4197,5246,525,484,0,0,9
610,4025,5465,482,474,0,2,11
620,5013,6260,476,462,1,1,9
630,4947,5955,516,487,0,1,8
640,4078,4512,502,487,1,0,8
650,4555,5117,516,499,0,1,6
660,4029,4353,499,496,0,0,9
670,4249,4771,524,483,0,3,7
680,4213,4909,495,496,1,0,8
690,5009,4651,473,509,2,1,9
700,5427,4809,514,495,1,4,13
710,3833,4925,486,456,0,2,12
720,5141,5997,486,458,0,4,14
730,4943,5861,507,452,1,2,13
740,4086,6313,504,460,0,3,8
750,4506,5811,487,474,2,1,7
760,4991,5429,515,486,0,1,5
770,3941,4909,508,475,0,0,7
780,4243,5226,510,504,0,1,6
790,4569,4414,496,509,0,1,5
800,4047,4305,548,482,0,0,6
810,3365,5486,496,477,0,0,10
820,4551,5789,492,467,0,2,10
830,4499,5077,494,495,2,1,9
840,4209,5332,523,475,0,3,7
850,4053,5178,484,487,0,0,3
860,4837,4875,523,479,0,2,4
870,3688,5485,498,493,0,1,3
880,5057,5009,499,489,1,0,1
890,4222,4685,499,520,0,0,1
900,4394,3928,522,502,0,0,3
910,3747,4959,511,474,0,1,5
920,4646,5248,474,499,0,1,3
930,5551,4224,491,486,0,0,2
940,4977,4149,503,507,0,0,1
950,4910,4208,511,509,0,0,0
960,4292,4332,506,532,0,0,0
970,4316,3719,482,531,0,0,0
980,5052,3784,517,504,0,0,0
990,4173,4317,491,502,0,0,0
1000,4686,4334,523,489,0,0,0
