timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,250,250,0,0,0
10,13581,14182,233,240,0,0,0
20,14796,14508,320,328,0,0,0
30,10610,10490,401,383,0,0,0
40,6836,8288,474,426,0,0,0
50,5409,6560,492,488,0,0,0
60,4856,4950,504,472,0,0,0
70,5041,5096,490,536,0,0,0
80,4601,3746,508,503,0,0,0
90,4646,4693,484,499,0,0,0
100,4666,4645,511,498,0,0,0
110,4174,4702,502,497,0,0,0
120,4788,4194,505,501,0,0,0
130,4628,4198,496,513,0,0,0
140,4785,4110,500,506,0,0,0
150,4783,4287,483,494,0,0,0
160,5203,4461,491,520,0,0,0
170,4651,4122,516,541,0,0,0
180,3965,3766,531,482,0,0,0
190,3664,4713,488,505,0,0,0
200,4686,4368,492,507,0,0,0
210,5107,4474,494,501,1,0,20
220,5510,4532,487,513,0,2,16
230,5168,4531,480,493,1,0,18
240,5324,4720,478,484,2,0,15
250,4874,4717,493,500,0,2,17
260,4505,4767,518,482,1,1,18
270,3962,4990,501,502,1,0,27
280,4378,5086,486,494,0,1,32
290,5084,5065,508,481,1,1,34
300,4908,4901,486,467,2,1,45
310,4924,5413,485,506,4,0,55
320,5239,4976,457,453,1,4,67
330,6025,6128,445,476,4,2,84
340,6709,5737,442,424,5,3,105
350,7102,7455,421,423,4,2,107
360,7270,7143,457,420,3,2,109
370,6128,7222,421,442,5,5,111
380,7335,6687,395,451,4,6,113
390,8638,6464,405,420,5,6,117
400,7929,7362,426,425,3,7,115
410,7443,7457,408,428,8,1,100
420,8101,7261,398,449,2,3,97
430,8108,6408,432,425,2,3,100
440,7182,7220,389,415,6,4,99
450,8062,7687,421,422,4,3,108
460,6984,8582,464,378,5,6,114
470,6309,9162,420,393,4,4,119
480,7564,8443,423,434,3,0,116
490,6869,7009,428,408,4,1,119
500,6916,7671,435,432,5,6,110
510,7124,6976,432,435,4,5,121
520,7166,7261,409,421,3,4,139
530,8391,6966,403,415,7,6,134
540,7563,8000,411,408,4,3,118
550,7790,8082,421,396,5,3,115
560,7503,7973,412,443,6,4,109
570,8086,6488,422,439,4,4,128
580,7250,7009,407,436,8,1,123
590,8351,6826,393,441,2,2,138
600,8636,6557,409,408,7,9,164
610,7807,8136,426,386,11,5,149
620,7144,8987,404,388,7,7,135
630,7669,8662,401,380,5,7,126
640,8262,9079,421,371,5,7,103
650,7271,9311,420,407,0,3,97
660,7218,7985,426,423,6,3,95
670,7173,7001,451,434,3,1,89
680,6577,6781,439,439,3,2,95
690,7059,6241,420,462,5,4,86
700,7149,6298,406,454,3,4,78
710,7389,6750,447,450,2,1,90
720,6466,6242,450,439,4,4,88
730,6526,6701,478,426,2,4,103
740,5665,7593,433,421,9,7,109
750,6742,7890,410,401,4,2,97
760,7264,8485,427,421,3,4,106
770,7407,6878,442,449,5,3,101
780,6394,5831,442,455,6,5,104
790,6428,6171,435,448,4,7,133
800,7300,6657,429,406,6,5,128
810,7846,8053,376,402,9,5,146
820,9396,8465,384,402,1,7,114
830,8949,8401,405,416,6,7,115
840,7863,7201,388,422,5,4,124
850,8561,7048,400,433,8,1,105
860,7566,7296,446,433,0,2,91
870,6243,7025,449,443,3,4,88
880,6254,6628,469,413,4,7,97
890,5690,7716,478,432,2,2,92
900,5880,6685,441,452,4,3,104
910,7348,6510,428,439,3,6,105
920,7354,6848,409,440,9,3,114
930,7723,6547,406,430,4,5,122
940,8420,7198,398,403,6,7,123
950,8498,8284,413,418,3,4,112
960,8041,8163,398,403,5,9,137
970,8490,7872,382,409,5,3,140
980,8643,8325,406,380,3,3,121
990,7726,9395,400,379,9,3,130
1000,8280,9740,405,391,7,3,127
