timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,25,25,0,0,0
10,29236,29421,27,28,0,0,0
20,29169,29226,40,34,0,0,0
30,28288,28578,62,55,0,0,0
40,26634,27134,86,83,0,0,0
50,24870,25014,136,121,0,0,0
60,21174,22012,179,176,0,0,0
70,18195,18667,254,248,0,0,0
80,14138,14083,329,328,0,0,0
90,10693,9942,394,415,0,0,0
100,7833,6996,463,468,0,0,0
110,5994,5363,462,494,0,0,0
120,5581,4556,491,512,0,0,0
130,4872,4238,492,494,0,0,0
140,4433,4847,488,524,0,0,0
150,4912,3732,512,476,0,0,0
160,3822,4727,528,512,0,0,0
170,4090,4444,501,504,0,0,0
180,4608,4308,476,495,0,0,0
190,5095,4660,518,515,0,0,0
200,4274,4605,512,492,0,0,0
210,4567,5555,496,447,0,0,45
220,5156,7800,489,392,1,1,83
230,5670,11042,447,326,0,5,175
240,7691,17546,357,140,10,10,317
250,12456,27626,243,10,17,0,428
260,20293,31108,83,0,15,0,294
270,27117,31250,45,0,3,0,99
280,28460,31250,41,0,2,0,32
290,28340,31250,50,0,0,0,8
300,27497,31250,60,0,0,0,0
310,26930,31250,88,0,0,0,0
320,25009,31250,121,0,0,0,0
330,22163,31250,170,0,0,0,0
340,19212,31250,244,0,0,0,0
350,14472,31250,314,0,0,0,0
360,10716,31250,405,0,0,0,0
370,7775,31250,457,0,0,0,0
380,6147,31250,457,0,0,0,0
390,5411,31250,511,0,0,0,0
400,4221,31250,531,0,0,0,0
410,3983,31250,481,0,0,0,0
420,4952,31250,508,0,0,0,0
430,4408,31250,509,0,0,0,0
440,4131,31250,504,0,0,0,0
450,4595,31250,498,0,0,0,0
460,4525,31250,505,0,0,0,0
470,4794,31250,501,0,0,0,0
480,4654,31250,491,0,0,0,0
490,4936,31250,493,0,0,0,0
500,5150,31250,482,0,0,0,0
510,5451,31250,490,0,0,0,0
520,4825,31250,488,0,0,0,0
530,4989,31250,507,0,0,0,0
540,4355,31250,510,0,0,0,0
550,4118,31250,499,0,0,0,0
560,4755,31250,502,0,0,0,0
570,4521,31250,511,0,0,0,0
580,4338,31250,496,0,0,0,0
590,4763,31250,500,0,0,0,0
600,4282,31250,510,0,0,0,0
610,4246,31250,511,0,0,0,0
620,4203,31250,518,0,0,0,0
630,4093,31250,502,0,0,0,0
640,4215,31250,521,0,0,0,0
650,4503,31250,512,0,0,0,0
660,4292,31250,488,0,0,0,0
670,4745,31250,505,0,0,0,0
680,4826,31250,508,0,0,0,0
690,4883,31250,493,0,0,0,0
700,4521,31250,482,0,0,0,0
710,5226,31250,471,0,0,0,0
720,5652,31250,501,0,0,0,0
730,4986,31250,494,0,0,0,0
740,4988,31250,485,0,0,0,0
750,5199,31250,496,0,0,0,0
760,4635,31250,524,0,0,0,0
770,3912,31250,500,0,0,0,0
780,4611,31250,500,0,0,0,0
790,4781,31250,503,0,0,0,0
800,4489,31250,488,0,0,0,0
810,4789,31250,508,0,0,0,0
820,4701,31250,532,0,0,0,0
830,3753,31250,510,0,0,0,0
840,3992,31250,517,0,0,0,0
850,4131,31250,506,0,0,0,0
860,4040,31250,493,0,0,0,0
870,4667,31250,525,0,0,0,0
880,3719,31250,504,0,0,0,0
890,4175,31250,492,0,0,0,0
900,4375,31250,498,0,0,0,0
910,4805,31250,525,0,0,0,0
920,4121,31250,509,0,0,0,0
930,3973,31250,498,0,0,0,0
940,4691,31250,496,0,0,0,0
950,4501,31250,500,0,0,0,0
960,4473,31250,505,0,0,0,0
970,4690,31250,500,0,0,0,0
980,4639,31250,515,0,0,0,0
990,4078,31250,537,0,0,0,0
1000,3525,31250,517,0,0,0,0
